Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA 2023,SSP3,Rwanda,GDP|PPP per capita,USD_2021/yr,2985.5092983575482,3312.806951812969,3634.8948342445274,3882.1603315366406,4075.4227088530715,4219.651758240362,4334.850286000433,4414.873371659671,4469.385948477184,4491.221917871613,4497.9786859427695,4498.881114868138,4491.730687974613,4472.681538062917,4445.460726419801,4132.540587714118
IIASA 2023,SSP3,Saudi Arabia,GDP|PPP per capita,USD_2021/yr,56205.343265524956,56892.20963949009,57790.72118224846,58569.66044970035,59202.726771174064,61076.42437457877,63643.944109268356,65946.50217474262,67865.74250256227,69085.06933263979,69860.13997982201,70289.161092244,70621.16188887636,70866.52174035112,71155.39438003545,68097.21667840464
IIASA 2023,SSP3,Sudan,GDP|PPP per capita,USD_2021/yr,4076.771002179414,4397.2808526282215,4739.1772813993,5050.951099886185,5318.805140512422,5554.657194105375,5770.735635534757,5962.751020401384,6133.15996778197,6279.881232153285,6425.909444256154,6556.986155433568,6694.834213258202,6829.407666744614,6966.794572461541,6670.460666410209
IIASA 2023,SSP3,Senegal,GDP|PPP per capita,USD_2021/yr,4626.883208793646,5309.355536943895,6001.953229206125,6596.46086050358,7110.7425685530025,7546.550178479535,7937.0503148150765,8258.082747850787,8519.371304472701,8713.467922190632,8855.972662073133,8975.34209301806,9097.646898908026,9213.656247471281,9310.529116810625,8808.625121539655
IIASA 2023,SSP3,Singapore,GDP|PPP per capita,USD_2021/yr,118428.05044452666,126903.11062827817,139099.76272720165,151619.32593653232,166530.37561168478,178416.11025961026,188238.0498487644,196983.43559485686,205348.36585397882,209347.041582991,212117.02782281564,214307.77703732942,216527.5429402824,218752.84869012964,220872.78790618153,214740.63894339575
IIASA 2023,SSP3,Solomon Islands,GDP|PPP per capita,USD_2021/yr,2191.739413853589,2571.0456723272896,2963.9968418245867,3322.380206014436,3646.945580857097,3933.950374970087,4192.765831306415,4419.57958687273,4607.31193838913,4762.645924886323,4889.41118177285,5007.835872226971,5114.28741175362,5216.664182205797,5312.511436039457,5100.570968750195
IIASA 2023,SSP3,Sierra Leone,GDP|PPP per capita,USD_2021/yr,1921.1989954539713,2203.4036130324657,2518.9979821091833,2812.0266065898995,3117.323872828841,3401.1438734016465,3669.147334561397,3911.66842506558,4134.748632052414,4331.936433901359,4514.633955597519,4681.335655058347,4833.464106500538,4980.793139425835,5130.779412997228,4986.8946618817245
IIASA 2023,SSP3,El Salvador,GDP|PPP per capita,USD_2021/yr,10724.295494535965,11036.46171684465,11366.832934723765,11722.701504766545,12121.027178439026,12524.115642483013,12891.864154411882,13149.936525340778,13372.942383378864,13551.07351316946,13688.78861933781,13788.694389114213,13880.0433318235,13956.84293913836,14021.332061836612,13360.855315145522
IIASA 2023,SSP3,Somalia,GDP|PPP per capita,USD_2021/yr,1114.226113135133,1329.9881380864163,1545.9954023562298,1720.5794230647396,1863.2162812415354,1979.020936196866,2066.636956276786,2129.574812653538,2176.8504254269355,2213.3819710280677,2243.032813911147,2266.389266371051,2285.346590223177,2297.9107058017594,2313.3347441299284,2170.707942106562
IIASA 2023,SSP3,Serbia,GDP|PPP per capita,USD_2021/yr,23574.474589236655,24546.927285224807,25604.45279544618,26865.936348077896,27722.16749931,28365.406015399098,28768.562665876594,29888.24873851428,30793.722442933653,31296.126412911857,31602.588528879423,31799.61771784811,31936.70724148822,32045.17000655876,32136.65845307252,30730.65848144254
IIASA 2023,SSP3,South Sudan,GDP|PPP per capita,USD_2021/yr,672.9331762549865,952.1474346795413,1272.8637159412558,1572.0243416696883,1843.0789452415218,2080.051983390029,2293.942775667551,2449.9246667839516,2564.220485417831,2631.9294460198107,2684.588847221055,2743.7606741431787,2811.7341469670823,2874.116581390314,2919.1586072324503,2765.2643610880045
IIASA 2023,SSP3,Sao Tome and Principe,GDP|PPP per capita,USD_2021/yr,4478.270151228647,4475.738435072109,4520.354788412213,4613.8821415197735,4764.725329895692,4952.961682084481,5201.987792584158,5469.119095068111,5732.6990621449295,5973.6427147493605,6209.124075368566,6442.516441991754,6671.241632206906,6899.155908702662,7131.13400873689,6974.069474669914
IIASA 2023,SSP3,Suriname,GDP|PPP per capita,USD_2021/yr,17265.572776716243,18379.840310089392,19541.97797837686,20510.819804524304,21331.6698356978,21974.806806968867,22678.570015723802,23270.331631528334,23736.27698004243,24053.189152761322,24321.808677096862,24573.181558961714,24795.17081689152,25003.967182721473,25179.595746987052,24014.898104149277
IIASA 2023,SSP3,Slovakia,GDP|PPP per capita,USD_2021/yr,39064.591852078906,41773.880041761666,44352.85974401553,46538.670159190224,48416.88315075312,49863.64216219479,50909.4857474609,51655.949211873114,52244.84592925201,52686.33856377544,53040.64888467873,53316.63707756385,53566.569141394975,53828.73349520846,54095.02132160236,51813.103355545994
IIASA 2023,SSP3,Slovenia,GDP|PPP per capita,USD_2021/yr,49905.63003873636,53361.23118179852,56587.20233842104,60345.636096329596,62933.333004552085,64896.25083332306,65983.91714576387,67634.45753362859,68660.81849845026,69245.89583430302,69662.41675972175,70047.35230540251,70486.28086447134,70960.85666333983,71395.04272036515,68468.0216927714
IIASA 2023,SSP3,Sweden,GDP|PPP per capita,USD_2021/yr,63301.92858806094,67064.37750183805,70338.55770514424,73041.1366027028,74976.65038995897,76128.21569775321,77421.81215177746,80243.36386529285,83169.37075292852,85218.19208581474,86687.32761477347,87911.60526384364,89032.57962714702,90086.2363524089,90919.42356589122,86910.74339447069
IIASA 2023,SSP3,Eswatini,GDP|PPP per capita,USD_2021/yr,10224.020618186349,10345.555977523903,10514.450110561675,10810.714598567847,11112.305777224037,11386.21626128768,11693.240787591927,12079.043973525044,12490.676142460305,12882.024937570295,13266.500062628798,13666.921263752276,14090.73420528603,14523.525377486145,14956.766489420806,14458.445098438393
IIASA 2023,SSP3,Seychelles,GDP|PPP per capita,USD_2021/yr,35246.2233014629,37220.590164029214,39300.41106507145,41401.559528558486,43224.69713807257,44682.62074714128,45709.72352694354,46562.92324739663,47284.780833139615,47785.74592289823,48049.538057526675,48192.03392257418,48257.343315571525,48337.27447733708,48440.26524053059,46057.71735056646
IIASA 2023,SSP3,Syria,GDP|PPP per capita,USD_2021/yr,6752.63805253948,7061.017864576244,7351.774027550082,7900.362572762909,8484.370694200947,9032.280497853448,9463.960565560685,9859.931591340683,10218.90752368995,10491.72802021314,10731.24410607804,10967.920465093895,11220.169435198355,11427.481647397843,11609.012148045978,11169.221564187093
IIASA 2023,SSP3,Chad,GDP|PPP per capita,USD_2021/yr,1601.4572864023771,1794.0124191977018,1982.3639504322618,2139.921742094505,2281.556464831995,2401.7611221776697,2510.5899188633803,2605.015685067787,2689.5385344732313,2766.203975436322,2834.7671357649983,2905.933752374892,2969.814478068075,3034.8888865612985,3103.2451214314037,2978.4262113424707
IIASA 2023,SSP3,Togo,GDP|PPP per capita,USD_2021/yr,2669.9895305061327,3056.9200504316323,3449.857259853961,3801.8130558644857,4135.652718150313,4436.789544366434,4688.940159182662,4904.256280331168,5078.058367897854,5226.9460526005505,5345.158217185532,5455.899062465135,5555.986647895319,5648.199834037031,5734.398821401327,5479.348845919683
IIASA 2023,SSP3,Thailand,GDP|PPP per capita,USD_2021/yr,21311.88812286259,23178.41070635132,25136.7298570348,27713.967494677716,30308.812535922258,32708.15561940803,34703.1801736551,36589.0487609531,38072.01551300016,38947.34323108067,39537.050460110826,39971.05715267329,40394.47568347195,40777.32780878142,41135.80706867346,39579.8979182737
IIASA 2023,SSP3,Tajikistan,GDP|PPP per capita,USD_2021/yr,4937.018149064914,5125.418586097934,5241.563572532417,5520.305892693946,5572.278913230598,5617.942616085467,5607.312960972546,5812.757424783665,6004.548515099718,6158.651507316457,6280.406201296431,6372.5105518783375,6451.859615706487,6537.383349771119,6624.64762667327,6354.245238363988
IIASA 2023,SSP3,Turkmenistan,GDP|PPP per capita,USD_2021/yr,17671.72411680634,17182.426045607448,16897.695676807558,16567.92494124983,16325.162285531109,16330.359448516365,16548.764602684514,16749.979653766757,16944.53454896522,17030.316122039592,17045.47782294817,17017.49082287845,16994.693091036384,17005.31436923606,17017.079361108594,16178.243906776514
IIASA 2023,SSP3,Timor-Leste,GDP|PPP per capita,USD_2021/yr,3287.7087534844095,4073.4218868509297,4926.728732616417,5691.742761154263,6412.590830705727,6992.577161828182,7450.476041467142,7812.566641945189,8135.008063660524,8384.666078959986,8574.34652123056,8735.15494400212,8885.981213883382,9021.943083068212,9140.3025622584,8724.731387899361
IIASA 2023,SSP3,Tonga,GDP|PPP per capita,USD_2021/yr,6088.611789421078,6677.409779321744,7275.5243291168135,7765.433391204367,8217.805164626388,8596.052690552697,8980.524102555995,9285.292589315392,9546.914220306908,9741.508687635705,9900.876963517352,10061.657218612603,10231.845026213687,10416.772613834082,10593.950049164176,10205.373346276243
IIASA 2023,SSP3,Trinidad and Tobago,GDP|PPP per capita,USD_2021/yr,28098.882939198924,30488.20081151359,33541.57299754492,36180.9628065908,37718.79615655529,38548.43740000844,40374.78894189321,43415.03885068771,45666.39795489985,47099.46413118525,48122.88802028504,49029.06449922725,49935.40965168601,50803.600102423065,51661.38572690616,49952.036013504956
IIASA 2023,SSP3,Tunisia,GDP|PPP per capita,USD_2021/yr,12029.731925266427,13918.335040526588,16019.209431493502,17700.560805114328,19265.841049085466,21193.681934031832,24058.84289047412,26227.38007961673,27976.641151130232,29146.04520768847,29974.248107022504,30612.025625708604,31211.741104789824,31837.79801915271,32476.849643878923,31463.603473013885
IIASA 2023,SSP3,Turkey,GDP|PPP per capita,USD_2021/yr,39341.819570294436,42438.79959236063,45907.43842019243,48408.868692909826,50735.4795851582,52852.22401357336,55937.334205557454,58873.55425285898,60856.84586547224,62232.07750124742,62941.85083320761,63447.89095619856,63864.4181282373,64340.71065615185,64727.67453628404,61822.38480634829
IIASA 2023,SSP3,Taiwan,GDP|PPP per capita,USD_2021/yr,68489.89489539391,74337.01445155405,81361.41849607312,86165.64211474998,89786.43688676211,91643.96080322938,95483.78638319681,100334.55098962726,104406.59678993617,106566.3865082792,108583.02556726646,110755.97834535544,112400.65497384341,113929.03581429864,115469.60413403987,111779.84899305207
IIASA 2023,SSP3,Tanzania,GDP|PPP per capita,USD_2021/yr,3289.508886218615,3764.216745711327,4262.081155766558,4716.205411061935,5120.684397186294,5469.148405984743,5809.08380089761,6104.837077634228,6347.447793770138,6548.415935101571,6703.510485352091,6834.055918846222,6958.06785984337,7090.466852527238,7218.434946656382,6862.47497612144
IIASA 2023,SSP3,Uganda,GDP|PPP per capita,USD_2021/yr,2915.777379292252,3460.7268699711194,4042.4536612333045,4576.84991695151,5066.884154406228,5467.242385207944,5816.906380699868,6103.518719871022,6363.89990145102,6565.815697686304,6744.7544952627895,6908.830963085972,7069.615169861559,7233.662078255457,7390.76252853389,7031.550683738962
IIASA 2023,SSP3,Ukraine,GDP|PPP per capita,USD_2021/yr,12114.31186136448,12999.33745420023,13743.426530341307,14191.470520630777,14382.487439841216,14617.141885850395,15061.822772998534,15248.210157309972,15345.211349794527,15244.664945594941,15088.357824051698,14933.10124896569,14765.419179460694,14625.599648078789,14469.256050163194,13586.872897176116
IIASA 2023,SSP3,Uruguay,GDP|PPP per capita,USD_2021/yr,28488.33446185108,29438.402412711148,30361.47028463463,31189.208484307383,32105.77935413215,33111.51469424836,34189.91110917156,35157.46962670808,35960.35679548759,36587.80385545471,37025.610075680284,37450.274301813166,37918.89213586502,38450.55162344397,38902.51976399476,37673.75072706258
IIASA 2023,SSP3,United States,GDP|PPP per capita,USD_2021/yr,73116.4314090299,75428.99489912776,77664.32448057021,79960.86425811345,82652.77096187603,85514.04878394249,88272.12346891536,91032.84479528578,93614.37501103738,95545.15174700666,97192.64529254852,98870.17471995506,100525.29931648268,102150.20985619382,103580.96908324768,99464.40547115507
IIASA 2023,SSP3,Uzbekistan,GDP|PPP per capita,USD_2021/yr,10274.714581780432,10631.85441428883,10940.031226981664,11348.543904087895,11342.21754524564,11289.552288960174,11204.809488557203,11302.049213373644,11373.704462016713,11376.630474186699,11363.413863103036,11322.576268913013,11274.949638911437,11225.984540903812,11171.107700499499,10567.60021722391
IIASA 2023,SSP3,Saint Vincent and the Grenadines,GDP|PPP per capita,USD_2021/yr,18683.380037473813,20361.39563849829,22060.616932686895,23623.691386129103,25120.67153362119,26645.8883970292,28086.914116610234,29252.83781779351,30270.456708865495,31073.496300573708,31643.52508361793,32073.2300293192,32507.84009382108,32935.54381003826,33336.12385238763,32030.56737160966
IIASA 2023,SSP3,Venezuela,GDP|PPP per capita,USD_2021/yr,6709.749103010788,7238.81382464458,7811.607896680693,8387.436975840905,9006.120940903,9525.908748851236,10001.915814043745,10402.21392239446,10722.828270431633,10916.585289250273,11004.452333323656,11069.514993177801,11155.560278329724,11251.129784173412,11325.986138338312,10834.70285998524
IIASA 2023,SSP3,Viet Nam,GDP|PPP per capita,USD_2021/yr,14908.905770112786,16231.618357693083,17649.39040654918,18936.83710741152,20163.943371789203,21561.90541611389,23102.103279041625,24549.128815356074,25756.98678571384,26510.426098795666,26891.10444061942,27058.124771044135,27111.759237760598,27136.403216321574,27133.139917571214,25840.68387577378
IIASA 2023,SSP3,Vanuatu,GDP|PPP per capita,USD_2021/yr,2805.4890654593305,3147.045767588485,3480.239439169822,3778.1094734574335,4042.7488702108935,4268.1015946950365,4477.931284782403,4668.944063274364,4850.192292632393,4999.050887074387,5133.147451612153,5248.549166266647,5353.318589218426,5453.973717201444,5554.8737008181315,5348.767275321101
IIASA 2023,SSP3,Samoa,GDP|PPP per capita,USD_2021/yr,5313.749146183209,6059.591391626533,6789.266912656124,7402.31095434135,7929.158180057072,8537.234600185517,9148.628832006587,9651.42419493819,10018.483900137957,10297.707908746985,10543.407945751598,10765.133138546005,10972.16804352556,11191.455258030745,11413.298069474838,11045.694692499026
IIASA 2023,SSP3,Yemen,GDP|PPP per capita,USD_2021/yr,1902.4985808595718,2037.6223166614616,2226.2050484603365,2508.1814570197344,2758.5224282868357,3031.978604484413,3349.125661507294,3719.798319014815,4076.177261423504,4401.393939299925,4695.369981174966,4960.3219984223715,5199.976124495628,5432.6307369217475,5664.804186520727,5579.085910907243
IIASA 2023,SSP3,South Africa,GDP|PPP per capita,USD_2021/yr,15204.685323268202,16264.306599361646,17327.200942161628,18307.52470875113,19210.03146684217,19880.52149363164,20484.23923573304,21109.435181688586,21767.63879928679,22351.123190877384,22789.020102108672,23171.582668336436,23514.345260216753,23850.4237898986,24175.17216607016,23057.23491209196
IIASA 2023,SSP3,Zambia,GDP|PPP per capita,USD_2021/yr,3823.3180699720842,4174.762262645214,4518.045110823448,4825.493803465291,5097.5192657720245,5334.66608267061,5540.091958119157,5701.349693183744,5841.357824778043,5957.124837116951,6057.424820225767,6151.951909208212,6241.549762268894,6327.486523347115,6412.470203536962,6088.420713742545
IIASA 2023,SSP3,Zimbabwe,GDP|PPP per capita,USD_2021/yr,2360.844271308975,3216.850088762701,4328.811423609163,5650.7337324081545,7002.531121946497,8312.220771643493,9211.005074135881,10009.991446581189,10733.865520987378,11407.113412352943,11814.23223923003,12058.023123650159,12241.424430597208,12426.334232583431,12573.293772143583,11980.467178053248
IIASA 2023,SSP4,Aruba,GDP|PPP per capita,USD_2021/yr,46194.61339872351,50701.659868269984,55220.163487247606,59072.7755834765,62751.48994033636,65856.04365220499,69323.58737023859,72401.47241313534,75058.41482088059,77429.0654459037,80005.306293672,83141.70896560268,86923.02936834111,91118.6518206888,95610.67466775753,96133.25864712692
IIASA 2023,SSP4,Afghanistan,GDP|PPP per capita,USD_2021/yr,964.4984566195474,1132.9035457647428,1318.147171858769,1496.1842529436517,1678.4861700194247,1861.4369622750783,2052.3903866218666,2243.2530103322474,2433.9785701395017,2633.987425032178,2846.3605338095554,3080.239879134181,3340.051938584332,3623.624244188966,3926.153751227137,4008.15268512237
IIASA 2023,SSP4,Angola,GDP|PPP per capita,USD_2021/yr,6672.920399914176,6726.20059529574,6793.9890696591365,6948.228873612125,7179.2015870750365,7462.762697677892,7814.207662885745,8187.290748640855,8572.35034356224,8983.252278943795,9413.66335515288,9875.03767574958,10369.250139582415,10922.456684318267,11495.347819904277,11365.538023676485
IIASA 2023,SSP4,Albania,GDP|PPP per capita,USD_2021/yr,18813.719772346692,20251.582726049386,22037.715499027254,24640.283443483764,26843.705617196138,28885.31876664938,31098.040608744293,33884.23214287849,37220.46906074205,40492.737618616,43763.122238658434,47034.816864940374,50365.65231099005,53752.94746146543,57333.60992521926,59889.42635283204
IIASA 2023,SSP4,United Arab Emirates,GDP|PPP per capita,USD_2021/yr,88394.01602553789,104716.87198429058,122571.67432216459,135947.8877771727,146179.32445175148,153005.01519648655,161181.59927493928,169635.48059697647,178735.6086891883,186065.66648620524,191378.74060683858,195590.44236770069,199349.5564924328,202979.0578228603,206810.57345957702,204330.09396410832
IIASA 2023,SSP4,Argentina,GDP|PPP per capita,USD_2021/yr,25905.957735997275,27520.676870209983,29229.206600444424,31020.4393267598,33066.37565502918,35227.98672186901,37511.64375557014,39826.58961653427,42125.10051924148,44273.11029511611,46260.889583457865,48295.057367972484,50418.3536012249,52615.32876960864,54709.12350273085,54100.75210439594
IIASA 2023,SSP4,Armenia,GDP|PPP per capita,USD_2021/yr,20739.73284266028,21563.53103812786,22732.040214190267,24296.544356565897,26009.143391803413,27780.63524810122,29851.59706357049,32388.376029737945,35105.008253478496,37653.35660572247,40240.56829856089,43030.661807559794,46070.111870338755,49213.03223572604,52311.43132196376,54012.02965818243
IIASA 2023,SSP4,Antigua and Barbuda,GDP|PPP per capita,USD_2021/yr,25373.68747406366,27905.252276951865,30604.200474709764,33960.87419726788,37543.44629943482,40985.20394689816,44035.091479601055,46883.62690639169,49487.07235962372,51900.999890442254,54341.15424236278,56857.530954336515,59342.435967264304,61800.007425490825,64258.84515907339,63866.13825682889
IIASA 2023,SSP4,Australia,GDP|PPP per capita,USD_2021/yr,60711.148061964675,63392.39863613042,66220.96470129502,68606.58171932024,71255.55600487553,74113.36655365159,77403.1874287316,81451.17660425349,85739.01101806514,89723.61313864468,93653.01316358795,97986.75622361457,102660.02518442072,107537.84961598493,112411.03701150653,114709.9552778048
IIASA 2023,SSP4,Austria,GDP|PPP per capita,USD_2021/yr,64790.17409779119,67419.76385924654,70405.30910859001,73666.65559390384,76110.09700692057,78600.02258813076,81214.96845573549,85638.2470739739,90416.29266549519,95224.03394879468,99977.62271951087,104992.50230749033,110205.16268602907,115669.15382741392,121250.49854580089,124506.94674960039
IIASA 2023,SSP4,Azerbaijan,GDP|PPP per capita,USD_2021/yr,17539.130977697965,18191.351942272697,18731.319414221198,19763.062744726056,21321.46572409616,22984.276616374387,24726.96070635345,26751.33495372934,28945.707266167054,31133.518856304418,33304.05827155567,35637.36781455413,38208.59052602642,40876.83306506557,43471.96073655229,45081.83379613248
IIASA 2023,SSP4,Burundi,GDP|PPP per capita,USD_2021/yr,850.7089316079814,1133.5971139784053,1461.3259706650872,1782.1887111268206,2099.356962505032,2398.604765657957,2690.9058717562407,2971.8249277001287,3244.753208676131,3500.7455328178708,3748.9654160686646,4001.7112562823622,4276.631466995301,4566.97338968722,4867.884134473635,4879.022718986391
IIASA 2023,SSP4,Belgium,GDP|PPP per capita,USD_2021/yr,60579.76343266289,64408.9026179663,68065.8047352045,71694.06826850079,74769.4101764896,77434.6161864073,79705.71738134013,83597.88188976192,87903.65178661008,92073.28971689167,96182.96131491852,100816.50381156694,105873.8573183056,111214.1791386718,116578.00712948976,119418.1070423003
IIASA 2023,SSP4,Benin,GDP|PPP per capita,USD_2021/yr,4186.589665202578,4749.107591919232,5357.865604599568,5944.254825478218,6574.694568995908,7208.022411970682,7844.52261705579,8486.058272619375,9114.886867120584,9761.235419358056,10405.842305069667,11095.743305414342,11803.758126207158,12561.890414632071,13350.773738104583,13344.691088308982
IIASA 2023,SSP4,Burkina Faso,GDP|PPP per capita,USD_2021/yr,2644.585662883071,3023.2579450104213,3399.918348012924,3732.905548766773,4034.630730961465,4306.203578881999,4585.865400563305,4867.9594376705445,5153.528210672558,5436.088348635772,5726.772807742406,6036.1285080224,6373.364917265445,6747.523152801343,7143.9550921878335,7104.216753426343
IIASA 2023,SSP4,Bangladesh,GDP|PPP per capita,USD_2021/yr,8647.732160143789,9339.835940427296,10174.05689003584,11140.819103450889,12227.432954724305,13348.673494165374,14580.371185159232,16008.266396917634,17610.63098838697,19348.90086912042,21217.843570855755,23206.278769702512,25297.58863374415,27498.426645911,29861.87170984033,30985.44202686746
IIASA 2023,SSP4,Bulgaria,GDP|PPP per capita,USD_2021/yr,31159.008264724875,32689.730775377488,34523.19579243739,36209.22188196485,37807.14574137628,39475.55181478045,41444.00922851822,43950.75197183604,46568.13742855118,49011.01094914785,51361.11967691126,53887.79877066979,56557.6390863545,59304.81929217308,62067.080741345024,63584.060757812265
IIASA 2023,SSP4,Bahrain,GDP|PPP per capita,USD_2021/yr,56752.75937465076,57367.91271991173,58907.74722371287,61532.689881854865,62095.11625854343,63338.78542451084,64974.097944929155,68490.21913405592,71253.55128649011,73111.66228263377,74421.88091465335,75579.47155530131,76873.8932235242,78317.17841966425,79836.51329819183,78122.05470281564
IIASA 2023,SSP4,Bahamas,GDP|PPP per capita,USD_2021/yr,39171.63083675095,42064.483860652086,44749.8787644833,46925.294999162215,49290.1689921052,51944.70500170196,54439.52993131599,56527.10666950149,58463.42882480092,60350.61599772251,62332.65504161645,64453.404185827356,66548.01400754199,68533.6868210632,70416.90852693933,69468.31606842278
IIASA 2023,SSP4,Bosnia and Herzegovina,GDP|PPP per capita,USD_2021/yr,20467.125500612856,22628.27873316026,25229.21592480588,28045.303896150104,30699.26167350386,33270.515034977754,36082.59311513195,39096.48950625772,42090.14907242057,45019.77049701911,47984.13266973721,51067.27592593977,54254.07674337225,57545.033265949256,60880.57410142714,63083.99678166079
IIASA 2023,SSP4,Belarus,GDP|PPP per capita,USD_2021/yr,21342.62670543879,23368.622436722344,25313.24267724192,26556.959993407356,28072.28598876479,29597.775248217382,31342.91767849766,33267.16190722388,34940.20669790277,36314.16298790937,37786.94857394913,39477.114952887045,41316.05306566166,43142.38087675135,44800.56028606717,45378.33857192837
IIASA 2023,SSP4,Belize,GDP|PPP per capita,USD_2021/yr,10860.226776260339,13753.508440941663,17008.56666002895,20052.692939451914,22834.67126324969,25213.99089476806,27419.090448602736,29526.74742633753,31558.527393898577,33450.307422551814,35294.29218904376,37142.50135993887,38963.33907379201,40771.571124930975,42619.60411607786,42495.7912556143
IIASA 2023,SSP4,Bolivia,GDP|PPP per capita,USD_2021/yr,9260.42495083978,10582.983978552378,11966.431114053641,13386.54486498666,14813.115584526384,16194.90641463244,17617.52874930521,19113.079425621392,20664.237374966993,22176.3816927869,23713.52033295701,25272.53406942628,26862.113220718988,28470.125872384113,30076.233667593922,30125.813002621548
IIASA 2023,SSP4,Brazil,GDP|PPP per capita,USD_2021/yr,17191.26561324865,18308.768789806203,19612.08102272308,21241.804712502155,23111.992955451846,25167.815854771954,27297.84862029962,29603.556943032414,31895.33309793504,34171.217976042666,36398.79851627502,38636.8019386285,40855.51734579826,43080.35689080889,45255.59812892118,45392.00201129932
IIASA 2023,SSP4,Barbados,GDP|PPP per capita,USD_2021/yr,18601.881207076305,20216.00894753674,22132.002906970225,24608.30341888554,27422.540040970005,30170.309323865276,32702.099998698563,35087.86377912184,37307.475411628744,39393.46715799563,41554.33028426002,43770.945573950514,45961.707407566304,48104.60477884719,50248.843723178084,50141.107389195866
IIASA 2023,SSP4,Brunei Darussalam,GDP|PPP per capita,USD_2021/yr,69433.44240877204,71755.60731103101,74283.19892384709,76847.92269677273,79704.52286997283,82784.74979427681,86410.99590616561,90058.20385523526,93552.11995103775,96540.70809752139,99339.66435556965,101883.13776191113,104331.4075308029,106668.78201000016,108860.10458460066,106050.03176595356
IIASA 2023,SSP4,Bhutan,GDP|PPP per capita,USD_2021/yr,13358.360001326873,14441.405090228238,15741.59252482715,17189.209509086195,18856.681632713124,20599.772416275355,22575.941693846526,24647.881684437885,26871.01529633218,29011.272828305162,31006.266601815863,32925.082124465924,34829.19270576622,36703.11793255155,38547.98438957489,38821.050875901565
IIASA 2023,SSP4,Botswana,GDP|PPP per capita,USD_2021/yr,18659.611975445066,20957.701184837973,23234.023418361114,25272.437838162736,27357.973065725113,29849.087469588907,32457.435912858382,34999.72934081313,37490.7254133471,39884.80602047014,42202.180064881344,44491.20041637169,46726.72693104976,49040.250062774234,51335.992822915054,50660.189435281616
IIASA 2023,SSP4,Central African Republic,GDP|PPP per capita,USD_2021/yr,916.5070993373297,1158.7231809185732,1433.090046724992,1708.8796575274098,1995.8283957673714,2281.840181956383,2571.8418384576885,2855.801497468584,3143.006826770946,3434.1735989808735,3743.1878565881043,4072.948196017326,4417.766337920045,4785.271305450824,5178.000022152509,5243.281746218284
IIASA 2023,SSP4,Canada,GDP|PPP per capita,USD_2021/yr,57887.99613020941,60122.61335017121,61644.01996978268,63000.70445298224,64289.725917217416,66402.0483846286,67816.17439541304,69687.56679619572,71826.05017462933,73624.20159978204,75717.93432539752,78446.69436625433,81572.77278137773,84957.30392187274,88420.99250932061,89970.0164673743
IIASA 2023,SSP4,Switzerland,GDP|PPP per capita,USD_2021/yr,81497.80377046642,85877.59928180496,90712.62084296951,95218.18153190924,99985.00138032889,104691.5803126035,110025.02408115509,116391.19153673422,122896.42489806862,128280.09243332274,132849.35037627324,137461.38054830275,142215.18660727676,147087.4033456203,151898.52725882785,153189.14212263213
IIASA 2023,SSP4,Chile,GDP|PPP per capita,USD_2021/yr,28503.16035025858,31696.165349685885,34900.985899853746,37918.58514983045,41182.26228857531,44164.34549914981,46700.63690144413,48788.62795770255,50814.44385010161,52758.99651160587,54582.1054054702,56458.95062950122,58374.392910521856,60235.13953186018,61926.59114145586,61067.27352549592
IIASA 2023,SSP4,China,GDP|PPP per capita,USD_2021/yr,17297.041009972774,18758.068853981844,20503.72650040648,22797.230320241997,26171.159392315814,29370.921510170152,32291.066974676654,36097.55717103094,40044.979280687454,43637.0700012453,46585.64171023375,49484.20709222087,52692.84253263973,56447.48279810543,59647.62129189026,61399.41717038814
IIASA 2023,SSP4,C?te d'Ivoire,GDP|PPP per capita,USD_2021/yr,6996.152518615283,7576.114010898931,8241.090746748854,8946.037571454375,9721.86456052808,10514.452310244493,11326.923304095402,12135.217844852219,12947.747396448614,13747.561155533615,14574.527927255538,15475.916629505253,16449.49737777748,17456.360460088017,18517.96733754606,18515.248804482264
IIASA 2023,SSP4,Cameroon,GDP|PPP per capita,USD_2021/yr,4417.700867123843,5396.247584867589,6492.321904134515,7577.982851525704,8638.832684226165,9647.915534686415,10631.612831892591,11600.45492231586,12550.702006630898,13451.191105867181,14369.322923191457,15307.41010533885,16299.494214116055,17341.52093816352,18421.842599533036,18430.874739494197
IIASA 2023,SSP4,Democratic Republic of the Congo,GDP|PPP per capita,USD_2021/yr,1393.5066950037008,1804.9243661293838,2297.139658616262,2820.859100620945,3376.8156620560653,3956.704373332715,4571.705270192523,5214.273815740807,5902.101060136673,6635.584530140159,7428.826783192023,8281.764966531076,9192.759560880311,10194.1745158357,11294.460820212775,11794.6266039586
IIASA 2023,SSP4,Congo,GDP|PPP per capita,USD_2021/yr,3990.070982591159,4292.816027569964,4608.751682034725,4963.647361581561,5362.468506569945,5789.021743325281,6257.757555802294,6771.699216417968,7324.793794228445,7884.965670687985,8481.210555580099,9137.939766627132,9854.795192331527,10622.154955375836,11448.820946884496,11658.670326999618
