"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA-WiC POP 2023","SSP3","Russian Federation","Population","million",145.761661,144.968596,142.5556,140.29293900000002,138.63272800000001,137.558816,136.91988500000002,136.216799,135.467826,134.735455,134.34785300000001,134.527836,135.30742,136.531709,137.95354999999998,139.378995,140.78365100000002
"IIASA-WiC POP 2023","SSP3","Rwanda","Population","million",12.987328999999999,14.619771,16.326477999999998,18.143071,20.053198000000002,21.961634,23.880667000000003,25.790435000000002,27.700385,29.492857,31.166048,32.657662,33.974482,35.216034,36.4236,37.566794,38.614492
"IIASA-WiC POP 2023","SSP3","Saudi Arabia","Population","million",36.229969,39.20563,42.015744,44.665824999999906,47.11985,49.19336800000001,50.866292,52.200824000000004,53.271831,54.106966,54.8511089999999,55.584668,56.359857000000005,57.189516000000005,58.050841,58.871635999999896,59.635896
"IIASA-WiC POP 2023","SSP3","Sudan","Population","million",43.82806,50.109558,56.7897959999999,63.758943,70.982756,78.345076,85.806574,93.212942,100.561553,107.67606500000001,114.423161,120.512505,126.103527,131.07019,135.743714,140.191543,144.365505
"IIASA-WiC POP 2023","SSP3","Senegal","Population","million",16.215468,18.535322,21.127307000000002,23.995458,27.119996,30.386813,33.73771,37.122496,40.57240099999991,44.027035000000005,47.451044,50.787783000000005,53.925092,56.859122000000006,59.725379000000004,62.578716,65.39689200000001
"IIASA-WiC POP 2023","SSP3","Singapore","Population","million",5.893521,6.03811,6.152315000000009,6.213459,6.2158549999999995,6.16571,6.089693,5.99438,5.894569000000001,5.783144000000011,5.66441000000001,5.542129,5.42093800000001,5.303399000000001,5.190671,5.08216200000001,4.975265
"IIASA-WiC POP 2023","SSP3","Solomon Islands","Population","million",0.6828970000000001,0.775381,0.8753519999999999,0.9822600000000001,1.096801999999999,1.213204,1.330991,1.449895,1.56812,1.68415,1.7921369999999999,1.893614,1.9859939999999998,2.073331999999999,2.156858,2.235994,2.308808
"IIASA-WiC POP 2023","SSP3","Sierra Leone","Population","million",8.140207,9.138724000000009,10.190757,11.275895,12.386797000000001,13.458005,14.503879999999999,15.519045,16.482616000000004,17.357259,18.113112,18.738758999999998,19.280369,19.762639,20.180382,20.528877,20.801408
"IIASA-WiC POP 2023","SSP3","El Salvador","Population","million",6.280916,6.477812,6.687222,6.87324000000001,7.033492000000001,7.160299,7.261712,7.345841000000011,7.416019,7.477734000000001,7.53014600000001,7.574154000000001,7.611378,7.651177,7.703577,7.778622,7.884674
"IIASA-WiC POP 2023","SSP3","Somalia","Population","million",16.272863,19.231108,22.818446,27.002303,31.730318,36.889145,42.507885,48.586265,55.016567,61.6507799999999,68.377728,75.128269,81.8937760000001,88.5773869999999,95.0672380000001,101.03069500000001,106.563082
"IIASA-WiC POP 2023","SSP3","Serbia","Population","million",7.384063,7.137816,7.013269,6.889782,6.766002,6.646795,6.54298,6.458091,6.391761000000001,6.335881,6.2924,6.264828,6.256928,6.2700510000000005,6.300975,6.342784,6.387798
"IIASA-WiC POP 2023","SSP3","South Sudan","Population","million",10.545439,11.355806000000001,12.394913,13.660331000000001,15.025782,16.222566999999998,17.192785,18.083098000000003,19.025484000000002,20.022513,20.975959,21.778726,22.433564,23.0563,23.736481,24.480472000000002,25.259799
"IIASA-WiC POP 2023","SSP3","Sao Tome and Principe","Population","million",0.21622000000000002,0.24094800000000002,0.268171,0.297205,0.327082,0.35653500000000005,0.38510000000000005,0.41226,0.43844700000000003,0.462781999999999,0.48460299999999995,0.504251,0.522694,0.540281,0.5566829999999999,0.5718679999999999,0.586098
"IIASA-WiC POP 2023","SSP3","Suriname","Population","million",0.603807,0.637309,0.6732429999999999,0.708573999999999,0.7427519999999991,0.774111,0.803608,0.832073,0.860051999999999,0.887185,0.914053,0.940786,0.9672059999999991,0.9940159999999999,1.020859,1.048464,1.076703999999999
"IIASA-WiC POP 2023","SSP3","Slovakia","Population","million",5.457542,5.506045,5.472563,5.419310999999999,5.356787000000001,5.292921000000001,5.236546000000001,5.186581,5.138229,5.085973,5.035850000000001,5.000349,4.989884,5.007375,5.04826,5.103712000000001,5.164767
"IIASA-WiC POP 2023","SSP3","Slovenia","Population","million",2.116256,2.110391,2.094343,2.075272,2.057123,2.038484,2.018836,1.9982280000000001,1.9793640000000001,1.963306,1.9531,1.950275,1.955003,1.966406,1.982769,2.001996,2.022258
"IIASA-WiC POP 2023","SSP3","Sweden","Population","million",10.321414,10.516422,10.662276,10.803048,10.975648,11.186463,11.443473000000001,11.694088,11.946251,12.206794,12.495674000000001,12.811384,13.135757,13.457956000000001,13.791528000000001,14.155104,14.543023
"IIASA-WiC POP 2023","SSP3","Eswatini","Population","million",1.17422,1.240458,1.304549999999999,1.367578999999999,1.427537,1.479922,1.522751,1.55549,1.5795620000000001,1.6001489999999992,1.617657,1.631559,1.641857,1.6493309999999992,1.655303,1.660639,1.666221
"IIASA-WiC POP 2023","SSP3","Seychelles","Population","million",0.105011,0.10919899999999999,0.11328700000000001,0.11699000000000001,0.12022899999999999,0.12268599999999999,0.12461799999999901,0.126241,0.12773500000000002,0.12917199999999998,0.130585,0.13205899999999998,0.13362200000000002,0.13528,0.13692300000000002,0.13844099999999998,0.139814
"IIASA-WiC POP 2023","SSP3","Syria","Population","million",20.486035,22.164954,24.141871,26.423251,28.732950000000002,30.794859000000002,32.588693,34.283218,36.011243,37.830042999999996,39.666496,41.416267999999995,43.019176,44.47538,45.855875000000104,47.188855000000004,48.551704
"IIASA-WiC POP 2023","SSP3","Chad","Population","million",16.37919,19.341162,22.774974,26.724845000000002,31.212042,35.997979,41.082674,46.411658,51.888766000000004,57.399698,62.843279,68.215287,73.307086,78.21319899999999,82.67792600000001,86.593701,90.027556
"IIASA-WiC POP 2023","SSP3","Togo","Population","million",8.34223400000001,9.412198,10.577086,11.82516,13.147264999999999,14.481280000000002,15.818100000000001,17.165560000000003,18.493037,19.793344,20.999379,22.122687000000003,23.144688,24.111177,25.043058000000002,25.927725,26.752889
"IIASA-WiC POP 2023","SSP3","Thailand","Population","million",71.389373,72.035246,72.2316789999999,71.95011500000001,71.174519,69.91490300000001,68.26765200000011,66.40029799999999,64.501981,62.644629,60.884192000000006,59.213509,57.6562209999999,56.243135,54.999284,53.956699,53.091257
"IIASA-WiC POP 2023","SSP3","Tajikistan","Population","million",9.44281400000001,10.520482,11.600761,12.731955000000001,13.931748,15.124467000000001,16.252038000000002,17.325817999999998,18.341905,19.293181,20.180902,21.018576000000003,21.811814,22.575991000000002,23.284936000000002,23.951929,24.583489
"IIASA-WiC POP 2023","SSP3","Turkmenistan","Population","million",6.20436199999999,6.757588,7.255380000000001,7.727386000000011,8.20654,8.67750600000001,9.12694000000001,9.51960600000001,9.85864200000001,10.143835,10.405866,10.663122,10.915248,11.150486,11.354049999999999,11.523155000000001,11.665213
"IIASA-WiC POP 2023","SSP3","Timor-Leste","Population","million",1.289747,1.408038,1.537936999999999,1.673139,1.807055,1.9286780000000001,2.040412,2.143123,2.2359809999999998,2.31649,2.386409999999999,2.444874,2.494261,2.536963999999999,2.575901,2.612993,2.6495319999999998
"IIASA-WiC POP 2023","SSP3","Tonga","Population","million",0.10487600000000001,0.11117300000000001,0.117866,0.12493699999999999,0.13228,0.138799,0.14444900000000002,0.14918099999999998,0.153198,0.157131,0.16129000000000002,0.16561299999999998,0.169926,0.17425000000000002,0.178569,0.183175,0.188288999999999
"IIASA-WiC POP 2023","SSP3","Trinidad and Tobago","Population","million",1.5139010000000002,1.536786,1.552541999999999,1.562414999999999,1.567493,1.566257,1.5590069999999998,1.548775,1.537847,1.527568,1.518842,1.5126110000000001,1.509512,1.5121600000000002,1.520811999999999,1.53328,1.5492139999999992
"IIASA-WiC POP 2023","SSP3","Tunisia","Population","million",12.106245000000001,12.687573,13.228629000000002,13.689441,14.111210999999999,14.492637,14.851333,15.173292,15.454654000000001,15.698162,15.930752,16.179392,16.46322,16.785449,17.134514,17.489015,17.836484000000002
"IIASA-WiC POP 2023","SSP3","Turkey","Population","million",83.811677,87.380875,90.778082,93.83424400000001,96.649101,98.986371,100.75959399999999,102.07566800000001,103.004306,103.68197900000001,104.264112,104.795035,105.29261100000001,105.814021,106.440686,107.220601,108.158597
"IIASA-WiC POP 2023","SSP3","Taiwan","Population","million",23.800895,23.613758,23.33763,22.927183000000003,22.324803,21.55019,20.701855,19.757599,18.800812,17.888077000000003,17.027946,16.244091,15.577128,15.033713,14.602298000000001,14.274964,14.027407
"IIASA-WiC POP 2023","SSP3","Tanzania","Population","million",60.771967,70.627588,81.427955,93.48711999999999,106.860317,121.11032900000001,136.198752,151.725821,167.831609,184.022096,199.958559,215.85926800000001,230.953028,244.74732500000002,257.393783,269.307379,280.720881
"IIASA-WiC POP 2023","SSP3","Uganda","Population","million",43.685862,51.049691,59.118497000000005,68.00179,77.625931,87.69017699999999,98.226549,108.890946,119.797404,130.565314,141.348006,151.62574600000002,161.280267,170.17262,178.34156700000003,186.10275700000003,193.568903
"IIASA-WiC POP 2023","SSP3","Ukraine","Population","million",44.090697999999996,36.364349999999895,36.801944000000006,36.681666,36.157807,35.349693,34.468746,33.563062,32.711525,31.928914000000002,31.264453000000003,30.761947,30.432952,30.255873,30.182289,30.163951,30.175815
"IIASA-WiC POP 2023","SSP3","Uruguay","Population","million",3.428267,3.425275,3.435163,3.446529,3.454059,3.448622,3.430999,3.403461,3.370012,3.333576,3.294949,3.252443,3.205081,3.153831,3.101487,3.051774,3.009261
"IIASA-WiC POP 2023","SSP3","United States","Population","million",335.388236,340.622578,347.240184,354.018218,360.77534499999996,366.857735,372.819415,378.589898,385.30136400000004,393.12561700000003,401.95169500000003,411.23182,420.497001,429.693201,439.152913,449.283549,460.173631
"IIASA-WiC POP 2023","SSP3","Uzbekistan","Population","million",33.243472000000004,36.268422,39.0918559999999,41.811383999999904,44.616415,47.4501329999999,50.255779000000004,52.8173789999999,55.10483,57.1279069999999,59.0400719999999,60.9048479999999,62.716343,64.448215,66.098308,67.672173,69.0987859999999
"IIASA-WiC POP 2023","SSP3","Saint Vincent and the Grenadines","Population","million",0.104708,0.10399800000000001,0.10473,0.105143,0.10541099999999999,0.10534900000000001,0.10488700000000001,0.104234,0.103643,0.103295,0.103223,0.10337,0.10373399999999901,0.10432000000000001,0.10517499999999999,0.10634600000000001,0.10785499999999999
"IIASA-WiC POP 2023","SSP3","Venezuela","Population","million",28.628829000000003,29.923164,31.394703000000003,32.864941,34.2208559999999,35.374597,36.400574999999996,37.410131,38.4383579999999,39.426514000000005,40.381613,41.31501600000001,42.230134,43.126698,43.984066,44.786996,45.568505
"IIASA-WiC POP 2023","SSP3","United States Virgin Islands","Population","million",0.100544,0.09899200000000001,0.097687,0.09659000000000001,0.09576000000000001,0.09526300000000001,0.095237,0.09566799999999999,0.096512,0.097714,0.09933299999999999,0.101336,0.103617,0.106086,0.108613,0.11112699999999999,0.11359899999999999
"IIASA-WiC POP 2023","SSP3","Viet Nam","Population","million",96.203591,100.101353,103.544043,106.36394,108.77191,110.683442,112.216905,113.444186,114.368475,114.98831299999999,115.430144,115.84212699999999,116.358845,117.077533,118.035567,119.209209,120.53120600000001
"IIASA-WiC POP 2023","SSP3","Vanuatu","Population","million",0.30798000000000003,0.346478,0.387125,0.43071899999999996,0.477325,0.525027,0.5727479999999999,0.6197590000000001,0.666957,0.712967999999999,0.756864999999999,0.797744,0.837329999999999,0.876473,0.914867,0.9520639999999999,0.9874229999999999
"IIASA-WiC POP 2023","SSP3","Samoa","Population","million",0.21306200000000003,0.23275800000000002,0.25320000000000004,0.27427300000000004,0.29585500000000003,0.316727,0.33648,0.35460800000000003,0.371471999999999,0.388015,0.40379099999999996,0.41879299999999997,0.43362700000000004,0.44857100000000005,0.46366500000000005,0.47916499999999995,0.49484599999999995
"IIASA-WiC POP 2023","SSP3","Yemen","Population","million",31.927134,35.995017999999995,40.367289,44.906399,49.592273999999996,54.2535119999999,58.806427000000006,63.1547659999999,67.33980899999999,71.143175,74.435854,77.272412,79.82196400000001,82.23177499999991,84.482485,86.537628,88.3462029999999
"IIASA-WiC POP 2023","SSP3","South Africa","Population","million",58.466146,60.744735,62.939491000000004,64.863007,66.52706,67.784544,68.587254,69.12323500000001,69.478734,69.66415999999991,69.680349,69.58198200000001,69.386438,69.189547,68.98565300000001,68.7482019999999,68.4749639999999
"IIASA-WiC POP 2023","SSP3","Zambia","Population","million",18.654917,21.337786,24.148255000000002,27.166483,30.361804,33.568521000000004,36.738052,39.85701,42.951488,45.855658000000005,48.530314,50.903009,52.932357,54.759927000000005,56.433095,57.921963000000005,59.216083
"IIASA-WiC POP 2023","SSP3","Zimbabwe","Population","million",15.505219,17.097467,18.652368,20.221862,21.773889,23.233682,24.553753,25.725118,26.726205000000004,27.544117999999997,28.185107000000002,28.743703000000004,29.230447,29.642764,29.956211,30.195683000000002,30.370238
"IIASA-WiC POP 2023","SSP4","Aruba","Population","million",0.10666400000000001,0.10892600000000001,0.11150399999999999,0.11414,0.116948,0.11967299999999999,0.122333,0.12526900000000002,0.128836,0.13262700000000002,0.136533,0.140322,0.143694,0.146575999999999,0.14896,0.15085300000000001,0.152311
"IIASA-WiC POP 2023","SSP4","Afghanistan","Population","million",38.326031,44.443313,51.316728000000005,58.7579979999999,66.639335,74.6028949999999,82.6541670000001,90.73773299999999,98.795444,106.643779,113.990897,120.77488000000001,126.775627,131.977341,136.760905,141.227943,145.293497
"IIASA-WiC POP 2023","SSP4","Angola","Population","million",32.899002,38.680464,45.189086,52.540528,60.728495,69.282483,78.158025,87.277791,96.7095169999999,106.054276,115.015697,123.542621,131.290447,138.083913,143.894719,149.155509,153.895858
"IIASA-WiC POP 2023","SSP4","Albania","Population","million",2.8721300000000003,2.785784999999999,2.696919,2.582879,2.453504,2.3195360000000003,2.185187,2.053134,1.9255849999999999,1.810411,1.70586,1.608743,1.5162309999999999,1.426841,1.339936,1.258191,1.1842489999999999
"IIASA-WiC POP 2023","SSP4","United Arab Emirates","Population","million",9.247554000000001,9.813462,10.353698000000001,10.823055,11.225278000000001,11.577316000000001,11.886625,12.112171,12.223097,12.172373,11.982697,11.706419,11.417742,11.178719,11.002248,10.846909,10.651586
"IIASA-WiC POP 2023","SSP4","Argentina","Population","million",44.908440999999996,46.16799700000001,47.612004999999996,49.110833,50.618582,51.964644,53.188756999999995,54.308621,55.302319000000004,56.187736,57.006884,57.77605200000001,58.482001,59.138985000000005,59.7775759999999,60.432704,61.148068
"IIASA-WiC POP 2023","SSP4","Armenia","Population","million",2.812494,2.754908,2.70051,2.630958,2.554327,2.478658,2.402777999999999,2.32631,2.249731,2.177749,2.10834,2.039524,1.970378999999999,1.902405,1.8392469999999999,1.782397,1.729114
"IIASA-WiC POP 2023","SSP4","Antigua and Barbuda","Population","million",0.092375,0.09562699999999999,0.09859899999999999,0.101248999999999,0.10350400000000001,0.10516700000000001,0.10641800000000001,0.107448,0.108519999999999,0.109445,0.110219,0.11079000000000001,0.111099999999999,0.11116200000000001,0.11099800000000001,0.110581,0.10990899999999999
"IIASA-WiC POP 2023","SSP4","Australia","Population","million",25.544183,26.495297,27.340202,28.046542000000002,28.624450000000003,29.156752,29.659556000000002,30.075094,30.39893,30.594239,30.666444,30.612001,30.416265,30.053023000000003,29.52064,28.844742999999998,28.056163
"IIASA-WiC POP 2023","SSP4","Austria","Population","million",8.901099999999989,9.02518300000001,9.048757,9.039655000000002,9.004459,8.965508999999988,8.913651,8.833168,8.726963,8.599236999999999,8.463732,8.316082,8.141762,7.93318,7.69472,7.434909,7.160169
"IIASA-WiC POP 2023","SSP4","Azerbaijan","Population","million",10.273527,10.461682000000001,10.638984,10.76089,10.795950000000001,10.738010000000001,10.595346,10.392342000000001,10.149434,9.87423500000001,9.563011000000001,9.21643,8.84049900000001,8.452368,8.062178,7.6726220000000005,7.274446
"IIASA-WiC POP 2023","SSP4","Burundi","Population","million",12.053895,13.762484,15.621895,17.686552,19.932567,22.192082,24.418962,26.570189,28.651333,30.660774000000004,32.553288,34.30698999999991,35.852638,37.169686000000006,38.352724,39.443038,40.440211000000005
"IIASA-WiC POP 2023","SSP4","Belgium","Population","million",11.54127,11.665792,11.731395000000001,11.776124,11.797198,11.807545000000001,11.802146,11.756522,11.68081,11.578966000000001,11.457646,11.315258,11.139737,10.920831,10.656778000000001,10.354424000000002,10.019501
"IIASA-WiC POP 2023","SSP4","Benin","Population","million",12.466822,14.395399,16.554204000000002,18.917816,21.481488000000002,24.118449000000002,26.84685,29.640681,32.446932000000004,35.27733800000001,38.017775,40.664410000000004,43.08613,45.330222,47.36327599999991,49.260479000000004,51.058952
"IIASA-WiC POP 2023","SSP4","Burkina Faso","Population","million",21.23189,24.364053000000002,27.948314,31.966482,36.40279,41.013448,45.747792000000004,50.486397,55.259589,60.010446,64.680848,69.19088599999989,73.4113899999999,77.234968,80.67146699999991,83.903314,87.051648
"IIASA-WiC POP 2023","SSP4","Bangladesh","Population","million",166.42699100000002,176.097741,185.07466,192.711073,199.105038,204.076976,207.94767199999998,210.93815,212.96615100000002,214.001794,214.167609,213.71259400000002,212.91382199999998,211.911817,210.82079199999998,209.832693,209.321649
"IIASA-WiC POP 2023","SSP4","Bulgaria","Population","million",7.02023900000001,6.66492500000001,6.3873950000000015,6.11186700000001,5.839615,5.581701,5.339505,5.106364,4.876176,4.647699999999999,4.421969,4.20184,3.994791,3.8032880000000002,3.628482,3.465189,3.302563
"IIASA-WiC POP 2023","SSP4","Bahrain","Population","million",1.494035,1.629336,1.75935,1.8847369999999999,2.007227,2.120649,2.22395,2.3120950000000002,2.384516999999999,2.433757999999999,2.46352,2.480401,2.492087,2.505098,2.519071,2.528117,2.52603
"IIASA-WiC POP 2023","SSP4","Bahamas","Population","million",0.405769,0.41636900000000004,0.42804000000000003,0.439154,0.44861500000000004,0.455522,0.460462,0.46405199999999996,0.467007,0.46931000000000006,0.47129000000000004,0.472815999999999,0.473628,0.473692,0.47328199999999904,0.472808,0.47261000000000003
"IIASA-WiC POP 2023","SSP4","Bosnia and Herzegovina","Population","million",3.340977,3.174226,3.045065,2.903849,2.7542649999999993,2.605884,2.462513,2.326513,2.198192,2.080324,1.971016,1.868601,1.773282,1.684502,1.601918,1.523996,1.448532999999999
"IIASA-WiC POP 2023","SSP4","Belarus","Population","million",9.661039,9.375575000000001,9.165017,8.94358800000001,8.717248,8.501702,8.286837,8.061844,7.828704,7.587496000000001,7.340162,7.087578000000001,6.83101,6.57495199999999,6.3228480000000005,6.070546999999999,5.8057680000000005
"IIASA-WiC POP 2023","SSP4","Belize","Population","million",0.392424,0.42594600000000005,0.46121199999999996,0.494811,0.526166,0.555091,0.5830609999999999,0.6102679999999999,0.636618000000001,0.66088,0.682874999999999,0.702559000000001,0.7205599999999991,0.737324,0.753251,0.768614,0.78339
"IIASA-WiC POP 2023","SSP4","Bolivia","Population","million",11.862352000000001,12.69119,13.661169000000001,14.639954,15.576053,16.428085,17.167874,17.800128,18.374329000000003,18.90791,19.401776,19.855709,20.253453,20.613498,20.96078,21.312562000000003,21.661677
"IIASA-WiC POP 2023","SSP4","Brazil","Population","million",212.564938,218.130479,223.930521,228.83066200000002,232.657598,235.00935,236.161616,236.47472700000003,236.19291800000002,235.259008,233.81124100000002,231.989511,230.048197,228.270439,226.932648,226.132067,225.877622
"IIASA-WiC POP 2023","SSP4","Barbados","Population","million",0.280426,0.283088,0.285617,0.287532,0.288599,0.28862299999999996,0.288205,0.28830700000000004,0.28959500000000005,0.291757,0.294537,0.29761099999999996,0.300836,0.30410499999999996,0.307614,0.31132600000000005,0.315091
"IIASA-WiC POP 2023","SSP4","Brunei Darussalam","Population","million",0.439894,0.46275700000000003,0.48429000000000005,0.504335999999999,0.523034,0.5392870000000001,0.553346999999998,0.565485,0.5767479999999999,0.586861,0.596501,0.605874,0.6150570000000001,0.624278,0.633679999999999,0.643269,0.6530209999999991
"IIASA-WiC POP 2023","SSP4","Bhutan","Population","million",0.769996999999999,0.7998919999999999,0.8290420000000001,0.8558609999999991,0.878939999999999,0.895558,0.9059229999999999,0.9111529999999991,0.912239999999999,0.9084260000000001,0.899669000000001,0.8867839999999999,0.871659,0.856352999999999,0.8423400000000001,0.829889,0.818624
"IIASA-WiC POP 2023","SSP4","Botswana","Population","million",2.523551,2.735991,2.936247,3.130585,3.314955,3.476486,3.60781,3.7127470000000002,3.80287,3.878036,3.937836,3.9831659999999998,4.011014,4.027006,4.029227,4.02271,4.006686
"IIASA-WiC POP 2023","SSP4","Central African Republic","Population","million",5.272024,6.112439,7.084357,8.17462100000001,9.340535000000012,10.507774,11.707276,12.930635,14.167849,15.390087,16.581243999999998,17.727100999999998,18.815545999999998,19.842678,20.771876,21.606147,22.389371
"IIASA-WiC POP 2023","SSP4","Canada","Population","million",37.758236,38.559104,39.188843999999996,39.66604,39.969659,40.196830999999996,40.390979,40.459451,40.457021999999995,40.374075,40.211156,39.918137,39.450858000000004,38.784085,37.919156,36.882650000000005,35.708477
"IIASA-WiC POP 2023","SSP4","Switzerland","Population","million",8.606425999999999,8.828370000000001,8.959086,9.056899,9.130763000000002,9.206552,9.28842200000001,9.344554,9.369009,9.357179,9.324112999999999,9.27203900000001,9.19216000000001,9.07591799999999,8.921709000000002,8.731603,8.507811000000011
"IIASA-WiC POP 2023","SSP4","Chile","Population","million",19.206692,19.62003,20.066714,20.445988000000003,20.731099999999998,20.893394,20.976387,20.984001,20.928842,20.819426,20.669639,20.47862,20.251952000000003,20.011495,19.786194,19.601477,19.468968
"IIASA-WiC POP 2023","SSP4","China","Population","million",1423.9980170000001,1424.1397590000001,1410.46719,1387.506412,1356.0537709999999,1316.285125,1266.960242,1208.3630190000001,1143.3508330000002,1075.799483,1008.839868,943.304482,878.272281000001,814.185982000001,753.0046090000001,695.457909999999,640.1318670000011
"IIASA-WiC POP 2023","SSP4","C?te d'Ivoire","Population","million",26.477572000000002,29.841328,33.326789,37.03383,40.887655,44.675683,48.357755,51.955699,55.401111,58.648844,61.651203,64.276034,66.5374420000001,68.651102,70.69180100000001,72.626912,74.417366
"IIASA-WiC POP 2023","SSP4","Cameroon","Population","million",26.137122,29.723885,33.4883989999999,37.486345,41.67684,45.875576,50.024665,54.106577,58.0253149999999,61.714353,65.172887,68.1479289999999,70.734371,72.83529700000001,74.691837,76.389699,77.7458400000001
"IIASA-WiC POP 2023","SSP4","Democratic Republic of the Congo","Population","million",91.33195500000011,108.41497700000001,128.40659200000002,151.173902,176.835535,204.389327,233.63821900000002,264.42130099999997,296.590646,329.113185,361.59790399999997,393.54873200000003,424.311081,453.61325400000004,479.991633,503.39591700000005,523.762697
"IIASA-WiC POP 2023","SSP4","Congo","Population","million",5.635288,6.359856,7.123278,7.949503,8.81938800000001,9.67870200000001,10.528891,11.358073000000001,12.157487999999999,12.929703,13.64141,14.260437,14.796245,15.281138,15.731031999999999,16.138195,16.498589
"IIASA-WiC POP 2023","SSP4","Colombia","Population","million",50.617025999999996,52.594344,54.717013,56.584731,58.167028,59.338277000000005,60.2427,60.976144000000005,61.593699,62.072517999999995,62.406934,62.6173529999999,62.72358800000001,62.83568,63.064814,63.455836000000005,64.0113769999999
"IIASA-WiC POP 2023","SSP4","Comoros","Population","million",0.798327,0.886853,0.981915,1.081119,1.184626999999999,1.2873809999999999,1.38889,1.487639,1.581438,1.6706159999999999,1.749867,1.8215379999999999,1.884176,1.942548,1.9984100000000002,2.051008,2.099207
"IIASA-WiC POP 2023","SSP4","Cabo Verde","Population","million",0.579929,0.6106240000000001,0.641336000000001,0.668625,0.693040999999999,0.712737,0.728974999999999,0.742068,0.752459999999999,0.760371999999999,0.765756,0.768803,0.7708349999999999,0.7729239999999991,0.7763260000000001,0.7814740000000001,0.788366999999999
"IIASA-WiC POP 2023","SSP4","Costa Rica","Population","million",5.105361,5.269948999999999,5.449343,5.616215,5.764255,5.8790949999999995,5.964605,6.02983399999999,6.083208,6.122859000000011,6.147426,6.153886999999989,6.145376000000001,6.13032,6.117221,6.109546000000001,6.109049
"IIASA-WiC POP 2023","SSP4","Cuba","Population","million",11.309226,11.227260000000001,11.192191000000001,11.123958,11.024789,10.875853,10.702018,10.510569,10.328299000000001,10.170164000000002,10.059077,9.982188,9.933336000000011,9.897165999999999,9.884633000000001,9.891704000000011,9.92884300000001
"IIASA-WiC POP 2023","SSP4","Cura?ao","Population","million",0.188601,0.19517400000000001,0.202096,0.208926,0.21567499999999998,0.22210200000000002,0.22855799999999998,0.23547700000000002,0.243044999999999,0.250039,0.256036,0.260679,0.263864,0.26578599999999997,0.266733999999999,0.266799,0.265926
"IIASA-WiC POP 2023","SSP4","Cyprus","Population","million",1.233777,1.281688,1.307423,1.326588,1.341799999999999,1.356158,1.3691330000000002,1.376352,1.376881,1.3680919999999999,1.350234,1.323548,1.2881,1.245555,1.199084,1.151560999999999,1.103122
"IIASA-WiC POP 2023","SSP4","Czechia","Population","million",10.537908,10.824612,10.641577,10.423365,10.200805,10.003770000000001,9.823701,9.63801100000001,9.420845,9.156602000000001,8.851291999999999,8.532323000000009,8.222904,7.931641,7.652283000000001,7.378619,7.099346
"IIASA-WiC POP 2023","SSP4","Germany","Population","million",83.267652,83.42270500000001,82.504068,81.43125500000001,80.2679000000001,79.129863,77.9246540000001,76.587586,75.140664,73.617041,72.10178599999999,70.537766,68.794496,66.809737,64.634045,62.342209000000004,59.959332
"IIASA-WiC POP 2023","SSP4","Djibouti","Population","million",1.082341,1.159126,1.237005,1.316068,1.393573,1.462561,1.518237,1.564214,1.6029930000000001,1.637873,1.670561,1.699296,1.721902,1.7387730000000001,1.751732,1.763272,1.7747959999999998
"IIASA-WiC POP 2023","SSP4","Denmark","Population","million",5.810771,5.887805999999999,5.917352,5.922633,5.904056,5.880772,5.8607330000000015,5.830027,5.788167,5.735614,5.676645000000001,5.611707000000001,5.535172999999999,5.436209,5.310406,5.16488,5.009546
"IIASA-WiC POP 2023","SSP4","Dominican Republic","Population","million",10.939341,11.590100000000001,12.224549000000001,12.815551,13.34284,13.769308,14.155173000000001,14.516879000000001,14.85711,15.161912000000001,15.432971,15.682968,15.920432000000002,16.161189,16.408991999999998,16.667277,16.930381
"IIASA-WiC POP 2023","SSP4","Algeria","Population","million",43.0909919999999,46.947918,50.480342,53.80203,57.16813500000001,60.505778,63.776026,66.659834,69.097515,71.09285799999999,72.930514,74.846225,76.90913400000001,79.039653,81.066662,82.86467999999999,84.41120500000001
"IIASA-WiC POP 2023","SSP4","Ecuador","Population","million",17.487158,18.491145,19.544468000000002,20.524186,21.396815999999998,22.150365,22.834208,23.457447000000002,24.017974,24.501901999999998,24.913009,25.257465,25.552677,25.821934000000002,26.083805,26.352651,26.656447
"IIASA-WiC POP 2023","SSP4","Egypt","Population","million",106.538717,116.53958100000001,127.18317900000001,138.597365,150.896997,163.195961,175.17496100000002,186.819829,198.23740700000002,208.832123,218.58934,227.932263,237.053867,245.796059,254.25549700000002,262.06232500000004,269.284581
"IIASA-WiC POP 2023","SSP4","Eritrea","Population","million",3.5236520000000002,3.8803400000000003,4.289576,4.726781,5.165743000000001,5.567172999999999,5.940719,6.296310000000001,6.639817,6.971799,7.264669,7.5174330000000005,7.7559840000000015,7.9975450000000015,8.245779,8.49674600000001,8.747285
"IIASA-WiC POP 2023","SSP4","Western Sahara","Population","million",0.551241,0.599220999999999,0.644432000000001,0.687886,0.7305400000000001,0.770304,0.808704,0.8457960000000001,0.8817159999999999,0.9138590000000001,0.943218999999999,0.9707450000000001,0.9965200000000001,1.019687,1.039093,1.054138,1.064968
